     date         first_dose region       cumulative_sum
0     2020-12-28    56.00       Brussels       56.00    
1     2020-12-28   123.00       Flanders      179.00    
2     2020-12-28   119.00       Wallonia      298.00    
3     2020-12-29     1.00       Flanders      299.00    
4     2020-12-30     5.00       Brussels      304.00    
5     2020-12-30   472.00       Flanders      776.00    
6     2020-12-30     1.00       Wallonia      777.00    
7     2020-12-31     9.00       Flanders      786.00    
8     2021-01-01     1.00       Brussels      787.00    
9     2021-01-01     1.00       Flanders      788.00    
10    2021-01-01     6.00       Wallonia      794.00    
11    2021-01-04     3.00       Flanders      797.00    
12    2021-01-05   685.00       Brussels     1482.00    
13    2021-01-05    40.00       Flanders     1522.00    
14    2021-01-05    73.00     Ostbelgien     1595.00    
15    2021-01-05   850.00       Wallonia     2445.00    
16    2021-01-06   987.00       Brussels     3432.00    
17    2021-01-06   921.00       Flanders     4353.00    
18    2021-01-06    34.00     Ostbelgien     4387.00    
19    2021-01-06  1922.00       Wallonia     6309.00    
20    2021-01-07   988.00       Brussels     7297.00    
21    2021-01-07  2146.00       Flanders     9443.00    
22    2021-01-07    47.00     Ostbelgien     9490.00    
23    2021-01-07  4927.00       Wallonia    14417.00    
24    2021-01-08  1237.00       Brussels    15654.00    
25    2021-01-08  2994.00       Flanders    18648.00    
26    2021-01-08    52.00     Ostbelgien    18700.00    
27    2021-01-08  4940.00       Wallonia    23640.00    
28    2021-01-09     2.00       Brussels    23642.00    
29    2021-01-09  3167.00       Flanders    26809.00    
30    2021-01-09    37.00       Wallonia    26846.00    
31    2021-01-10    11.00       Brussels    26857.00    
32    2021-01-10   350.00       Flanders    27207.00    
33    2021-01-10     1.00     Ostbelgien    27208.00    
34    2021-01-10    37.00       Wallonia    27245.00    
35    2021-01-11    11.00       Brussels    27256.00    
36    2021-01-11  3764.00       Flanders    31020.00    
37    2021-01-11   143.00     Ostbelgien    31163.00    
38    2021-01-11  1602.00       Wallonia    32765.00    
39    2021-01-12  1109.00       Brussels    33874.00    
40    2021-01-12  8007.00       Flanders    41881.00    
41    2021-01-12    86.00     Ostbelgien    41967.00    
42    2021-01-12  6379.00       Wallonia    48346.00    
43    2021-01-13  3343.00       Brussels    51689.00    
44    2021-01-13 10170.00       Flanders    61859.00    
45    2021-01-13    55.00     Ostbelgien    61914.00    
46    2021-01-13  7749.00       Wallonia    69663.00    
47    2021-01-14  1721.00       Brussels    71384.00    
48    2021-01-14 14434.00       Flanders    85818.00    
49    2021-01-14    10.00     Ostbelgien    85828.00    
50    2021-01-14  6971.00       Wallonia    92799.00    
51    2021-01-15   817.00       Brussels    93616.00    
52    2021-01-15 15924.00       Flanders   109540.00    
53    2021-01-15     3.00     Ostbelgien   109543.00    
54    2021-01-15  6495.00       Wallonia   116038.00    
55    2021-01-16    18.00       Brussels   116056.00    
56    2021-01-16  4809.00       Flanders   120865.00    
57    2021-01-16   332.00       Wallonia   121197.00    
58    2021-01-17     4.00       Brussels   121201.00    
59    2021-01-17  3283.00       Flanders   124484.00    
60    2021-01-17     7.00       Wallonia   124491.00    
61    2021-01-18   126.00       Brussels   124617.00    
62    2021-01-18  6574.00       Flanders   131191.00    
63    2021-01-18   135.00     Ostbelgien   131326.00    
64    2021-01-18  4106.00       Wallonia   135432.00    
65    2021-01-19  1332.00       Brussels   136764.00    
66    2021-01-19 11437.00       Flanders   148201.00    
67    2021-01-19    80.00     Ostbelgien   148281.00    
68    2021-01-19  6292.00       Wallonia   154573.00    
69    2021-01-20   908.00       Brussels   155481.00    
70    2021-01-20 14708.00       Flanders   170189.00    
71    2021-01-20    43.00     Ostbelgien   170232.00    
72    2021-01-20  5454.00       Wallonia   175686.00    
73    2021-01-21  1034.00       Brussels   176720.00    
74    2021-01-21 19876.00       Flanders   196596.00    
75    2021-01-21   266.00     Ostbelgien   196862.00    
76    2021-01-21  8743.00       Wallonia   205605.00    
77    2021-01-22   918.00       Brussels   206523.00    
78    2021-01-22 22296.00       Flanders   228819.00    
79    2021-01-22    85.00     Ostbelgien   228904.00    
80    2021-01-22  5950.00       Wallonia   234854.00    
81    2021-01-23   151.00       Brussels   235005.00    
82    2021-01-23  7625.00       Flanders   242630.00    
83    2021-01-23    10.00     Ostbelgien   242640.00    
84    2021-01-23   454.00       Wallonia   243094.00    
85    2021-01-24     4.00       Brussels   243098.00    
86    2021-01-24  1769.00       Flanders   244867.00    
87    2021-01-24     5.00     Ostbelgien   244872.00    
88    2021-01-24    98.00       Wallonia   244970.00    
89    2021-01-25   318.00       Brussels   245288.00    
90    2021-01-25  8987.00       Flanders   254275.00    
91    2021-01-25   121.00     Ostbelgien   254396.00    
92    2021-01-25  1766.00       Wallonia   256162.00    
93    2021-01-26  1210.00       Brussels   257372.00    
94    2021-01-26  6907.00       Flanders   264279.00    
95    2021-01-26   210.00     Ostbelgien   264489.00    
96    2021-01-26  4193.00       Wallonia   268682.00    
97    2021-01-27  1806.00       Brussels   270488.00    
98    2021-01-27  9502.00       Flanders   279990.00    
99    2021-01-27   250.00     Ostbelgien   280240.00    
100   2021-01-27  4815.00       Wallonia   285055.00    
101   2021-01-28  1591.00       Brussels   286646.00    
102   2021-01-28 12190.00       Flanders   298836.00    
103   2021-01-28    96.00     Ostbelgien   298932.00    
104   2021-01-28  8930.00       Wallonia   307862.00    
105   2021-01-29  1806.00       Brussels   309668.00    
106   2021-01-29 10366.00       Flanders   320034.00    
107   2021-01-29    67.00     Ostbelgien   320101.00    
108   2021-01-29  8610.00       Wallonia   328711.00    
109   2021-01-30   113.00       Brussels   328824.00    
110   2021-01-30  4126.00       Flanders   332950.00    
111   2021-01-30     1.00     Ostbelgien   332951.00    
112   2021-01-30   221.00       Wallonia   333172.00    
113   2021-01-31    12.00       Brussels   333184.00    
114   2021-01-31   762.00       Flanders   333946.00    
115   2021-01-31     1.00     Ostbelgien   333947.00    
116   2021-01-31   126.00       Wallonia   334073.00    
117   2021-02-01   184.00       Brussels   334257.00    
118   2021-02-01  6699.00       Flanders   340956.00    
119   2021-02-01   112.00     Ostbelgien   341068.00    
120   2021-02-01   651.00       Wallonia   341719.00    
121   2021-02-02  1316.00       Brussels   343035.00    
122   2021-02-02 13219.00       Flanders   356254.00    
123   2021-02-02   216.00     Ostbelgien   356470.00    
124   2021-02-02  8826.00       Wallonia   365296.00    
125   2021-02-03  4160.00       Brussels   369456.00    
126   2021-02-03 14737.00       Flanders   384193.00    
127   2021-02-03   209.00     Ostbelgien   384402.00    
128   2021-02-03 11306.00       Wallonia   395708.00    
129   2021-02-04  2541.00       Brussels   398249.00    
130   2021-02-04 18299.00       Flanders   416548.00    
131   2021-02-04   417.00     Ostbelgien   416965.00    
132   2021-02-04 12249.00       Wallonia   429214.00    
133   2021-02-05  1557.00       Brussels   430771.00    
134   2021-02-05 18322.00       Flanders   449093.00    
135   2021-02-05   107.00     Ostbelgien   449200.00    
136   2021-02-05 10365.00       Wallonia   459565.00    
137   2021-02-06   216.00       Brussels   459781.00    
138   2021-02-06  5377.00       Flanders   465158.00    
139   2021-02-06   851.00       Wallonia   466009.00    
140   2021-02-07    23.00       Brussels   466032.00    
141   2021-02-07  3319.00       Flanders   469351.00    
142   2021-02-07    21.00       Wallonia   469372.00    
143   2021-02-08   439.00       Brussels   469811.00    
144   2021-02-08  7849.00       Flanders   477660.00    
145   2021-02-08    59.00     Ostbelgien   477719.00    
146   2021-02-08  1662.00       Wallonia   479381.00    
147   2021-02-09  1526.00       Brussels   480907.00    
148   2021-02-09 13569.00       Flanders   494476.00    
149   2021-02-09    88.00     Ostbelgien   494564.00    
150   2021-02-09 12085.00       Wallonia   506649.00    
151   2021-02-10  1432.00       Brussels   508081.00    
152   2021-02-10 14321.00       Flanders   522402.00    
153   2021-02-10   149.00     Ostbelgien   522551.00    
154   2021-02-10  9156.00       Wallonia   531707.00    
155   2021-02-11  1269.00       Brussels   532976.00    
156   2021-02-11 20095.00       Flanders   553071.00    
157   2021-02-11    92.00     Ostbelgien   553163.00    
158   2021-02-11 14253.00       Wallonia   567416.00    
159   2021-02-12   938.00       Brussels   568354.00    
160   2021-02-12 22991.00       Flanders   591345.00    
161   2021-02-12   366.00     Ostbelgien   591711.00    
162   2021-02-12  9401.00       Wallonia   601112.00    
163   2021-02-13    85.00       Brussels   601197.00    
164   2021-02-13  7884.00       Flanders   609081.00    
165   2021-02-13    34.00     Ostbelgien   609115.00    
166   2021-02-13   568.00       Wallonia   609683.00    
167   2021-02-14     2.00       Brussels   609685.00    
168   2021-02-14  1789.00       Flanders   611474.00    
169   2021-02-14     5.00     Ostbelgien   611479.00    
170   2021-02-14   119.00       Wallonia   611598.00    
171   2021-02-15   427.00       Brussels   612025.00    
172   2021-02-15 10219.00       Flanders   622244.00    
173   2021-02-15   348.00     Ostbelgien   622592.00    
174   2021-02-15  2536.00       Wallonia   625128.00    
175   2021-02-16   942.00       Brussels   626070.00    
176   2021-02-16  8587.00       Flanders   634657.00    
177   2021-02-16    50.00     Ostbelgien   634707.00    
178   2021-02-16  4732.00       Wallonia   639439.00    
179   2021-02-17  1480.00       Brussels   640919.00    
180   2021-02-17 13098.00       Flanders   654017.00    
181   2021-02-17   161.00     Ostbelgien   654178.00    
182   2021-02-17  4797.00       Wallonia   658975.00    
183   2021-02-18  1521.00       Brussels   660496.00    
184   2021-02-18 18375.00       Flanders   678871.00    
185   2021-02-18   388.00     Ostbelgien   679259.00    
186   2021-02-18  7291.00       Wallonia   686550.00    
187   2021-02-19  1675.00       Brussels   688225.00    
188   2021-02-19 21873.00       Flanders   710098.00    
189   2021-02-19   320.00     Ostbelgien   710418.00    
190   2021-02-19  6494.00       Wallonia   716912.00    
191   2021-02-20   367.00       Brussels   717279.00    
192   2021-02-20  5385.00       Flanders   722664.00    
193   2021-02-20     1.00     Ostbelgien   722665.00    
194   2021-02-20   153.00       Wallonia   722818.00    
195   2021-02-21    22.00       Brussels   722840.00    
196   2021-02-21  2048.00       Flanders   724888.00    
197   2021-02-21    70.00       Wallonia   724958.00    
198   2021-02-22   663.00       Brussels   725621.00    
199   2021-02-22  9892.00       Flanders   735513.00    
200   2021-02-22    38.00     Ostbelgien   735551.00    
201   2021-02-22  1878.00       Wallonia   737429.00    
202   2021-02-23   956.00       Brussels   738385.00    
203   2021-02-23 13842.00       Flanders   752227.00    
204   2021-02-23   140.00     Ostbelgien   752367.00    
205   2021-02-23  4707.00       Wallonia   757074.00    
206   2021-02-24  1891.00       Brussels   758965.00    
207   2021-02-24 14397.00       Flanders   773362.00    
208   2021-02-24    89.00     Ostbelgien   773451.00    
209   2021-02-24  6346.00       Wallonia   779797.00    
210   2021-02-25  1641.00       Brussels   781438.00    
211   2021-02-25 21954.00       Flanders   803392.00    
212   2021-02-25   224.00     Ostbelgien   803616.00    
213   2021-02-25  7525.00       Wallonia   811141.00    
214   2021-02-26  2002.00       Brussels   813143.00    
215   2021-02-26 21172.00       Flanders   834315.00    
216   2021-02-26   198.00     Ostbelgien   834513.00    
217   2021-02-26  8117.00       Wallonia   842630.00    
218   2021-02-27   557.00       Brussels   843187.00    
219   2021-02-27  2918.00       Flanders   846105.00    
220   2021-02-27     6.00     Ostbelgien   846111.00    
221   2021-02-27   798.00       Wallonia   846909.00    
222   2021-02-28    15.00       Brussels   846924.00    
223   2021-02-28   761.00       Flanders   847685.00    
224   2021-02-28     1.00     Ostbelgien   847686.00    
225   2021-02-28    45.00       Wallonia   847731.00    
226   2021-03-01  1107.00       Brussels   848838.00    
227   2021-03-01  8530.00       Flanders   857368.00    
228   2021-03-01     1.00     Ostbelgien   857369.00    
229   2021-03-01  3611.00       Wallonia   860980.00    
230   2021-03-02  1870.00       Brussels   862850.00    
231   2021-03-02 14440.00       Flanders   877290.00    
232   2021-03-02     5.00     Ostbelgien   877295.00    
233   2021-03-02  6902.00       Wallonia   884197.00    
234   2021-03-03  3341.00       Brussels   887538.00    
235   2021-03-03 17741.00       Flanders   905279.00    
236   2021-03-03   106.00     Ostbelgien   905385.00    
237   2021-03-03  8291.00       Wallonia   913676.00    
238   2021-03-04  3264.00       Brussels   916940.00    
239   2021-03-04 30609.00       Flanders   947549.00    
240   2021-03-04   262.00     Ostbelgien   947811.00    
241   2021-03-04 13977.00       Wallonia   961788.00    
242   2021-03-05  2150.00       Brussels   963938.00    
243   2021-03-05 25824.00       Flanders   989762.00    
244   2021-03-05    44.00     Ostbelgien   989806.00    
245   2021-03-05 14082.00       Wallonia  1003888.00    
246   2021-03-06  1470.00       Brussels  1005358.00    
247   2021-03-06  5042.00       Flanders  1010400.00    
248   2021-03-06     4.00     Ostbelgien  1010404.00    
249   2021-03-06  1880.00       Wallonia  1012284.00    
250   2021-03-07     7.00       Brussels  1012291.00    
251   2021-03-07  1310.00       Flanders  1013601.00    
252   2021-03-07   148.00       Wallonia  1013749.00    
253   2021-03-08  1827.00       Brussels  1015576.00    
254   2021-03-08  7921.00       Flanders  1023497.00    
255   2021-03-08    10.00     Ostbelgien  1023507.00    
256   2021-03-08  7348.00       Wallonia  1030855.00    
257   2021-03-09  2444.00       Brussels  1033299.00    
258   2021-03-09 16306.00       Flanders  1049605.00    
259   2021-03-09    71.00     Ostbelgien  1049676.00    
260   2021-03-09  8943.00       Wallonia  1058619.00    
261   2021-03-10  2968.00       Brussels  1061587.00    
262   2021-03-10 21265.00       Flanders  1082852.00    
263   2021-03-10   173.00     Ostbelgien  1083025.00    
264   2021-03-10 10779.00       Wallonia  1093804.00    
265   2021-03-11  3657.00       Brussels  1097461.00    
266   2021-03-11 33756.00       Flanders  1131217.00    
267   2021-03-11   108.00     Ostbelgien  1131325.00    
268   2021-03-11 14591.00       Wallonia  1145916.00    
269   2021-03-12  2981.00       Brussels  1148897.00    
270   2021-03-12 23532.00       Flanders  1172429.00    
271   2021-03-12   321.00     Ostbelgien  1172750.00    
272   2021-03-12 15382.00       Wallonia  1188132.00    
273   2021-03-13  1045.00       Brussels  1189177.00    
274   2021-03-13  6264.00       Flanders  1195441.00    
275   2021-03-13  1967.00       Wallonia  1197408.00    
276   2021-03-14     4.00       Brussels  1197412.00    
277   2021-03-14  1279.00       Flanders  1198691.00    
278   2021-03-14     5.00       Wallonia  1198696.00    
279   2021-03-15  1729.00       Brussels  1200425.00    
280   2021-03-15 13351.00       Flanders  1213776.00    
281   2021-03-15     3.00     Ostbelgien  1213779.00    
282   2021-03-15 14912.00       Wallonia  1228691.00    
283   2021-03-16  2913.00       Brussels  1231604.00    
284   2021-03-16 24848.00       Flanders  1256452.00    
285   2021-03-16    84.00     Ostbelgien  1256536.00    
286   2021-03-16 18135.00       Wallonia  1274671.00    
287   2021-03-17  3614.00       Brussels  1278285.00    
288   2021-03-17 23022.00       Flanders  1301307.00    
289   2021-03-17   160.00     Ostbelgien  1301467.00    
290   2021-03-17 19018.00       Wallonia  1320485.00    
291   2021-03-18  5416.00       Brussels  1325901.00    
292   2021-03-18 44514.00       Flanders  1370415.00    
293   2021-03-18   239.00     Ostbelgien  1370654.00    
294   2021-03-18 23156.00       Wallonia  1393810.00    
295   2021-03-19  4391.00       Brussels  1398201.00    
296   2021-03-19 33014.00       Flanders  1431215.00    
297   2021-03-19   495.00     Ostbelgien  1431710.00    
298   2021-03-19 27068.00       Wallonia  1458778.00    
299   2021-03-20   729.00       Brussels  1459507.00    
300   2021-03-20  7512.00       Flanders  1467019.00    
301   2021-03-20   328.00     Ostbelgien  1467347.00    
302   2021-03-20 12746.00       Wallonia  1480093.00    
303   2021-03-21     9.00       Brussels  1480102.00    
304   2021-03-21   865.00       Flanders  1480967.00    
305   2021-03-21    19.00       Wallonia  1480986.00    
306   2021-03-22  3493.00       Brussels  1484479.00    
307   2021-03-22 11101.00       Flanders  1495580.00    
308   2021-03-22    20.00     Ostbelgien  1495600.00    
309   2021-03-22 17104.00       Wallonia  1512704.00    
310   2021-03-23  5385.00       Brussels  1518089.00    
311   2021-03-23 20010.00       Flanders  1538099.00    
312   2021-03-23   494.00     Ostbelgien  1538593.00    
313   2021-03-23 21369.00       Wallonia  1559962.00    
314   2021-03-24  7069.00       Brussels  1567031.00    
315   2021-03-24 32676.00       Flanders  1599707.00    
316   2021-03-24   605.00     Ostbelgien  1600312.00    
317   2021-03-24 19433.00       Wallonia  1619745.00    
318   2021-03-25  7857.00       Brussels  1627602.00    
319   2021-03-25 43766.00       Flanders  1671368.00    
320   2021-03-25   522.00     Ostbelgien  1671890.00    
321   2021-03-25 21801.00       Wallonia  1693691.00    
322   2021-03-26  6391.00       Brussels  1700082.00    
323   2021-03-26 33513.00       Flanders  1733595.00    
324   2021-03-26   615.00     Ostbelgien  1734210.00    
325   2021-03-26 25327.00       Wallonia  1759537.00    
326   2021-03-27  2218.00       Brussels  1761755.00    
327   2021-03-27  7023.00       Flanders  1768778.00    
328   2021-03-27   564.00     Ostbelgien  1769342.00    
329   2021-03-27 11938.00       Wallonia  1781280.00    
330   2021-03-28    10.00       Brussels  1781290.00    
331   2021-03-28  2318.00       Flanders  1783608.00    
332   2021-03-28     2.00       Wallonia  1783610.00    
333   2021-03-29  5518.00       Brussels  1789128.00    
334   2021-03-29  7833.00       Flanders  1796961.00    
335   2021-03-29     8.00     Ostbelgien  1796969.00    
336   2021-03-29  9755.00       Wallonia  1806724.00    
337   2021-03-30  6016.00       Brussels  1812740.00    
338   2021-03-30 14685.00       Flanders  1827425.00    
339   2021-03-30   563.00     Ostbelgien  1827988.00    
340   2021-03-30 10379.00       Wallonia  1838367.00    
341   2021-03-31  4459.00       Brussels  1842826.00    
342   2021-03-31 59458.00       Flanders  1902284.00    
343   2021-03-31   554.00     Ostbelgien  1902838.00    
344   2021-03-31 16025.00       Wallonia  1918863.00    
345   2021-04-01  7009.00       Brussels  1925872.00    
346   2021-04-01 69996.00       Flanders  1995868.00    
347   2021-04-01   490.00     Ostbelgien  1996358.00    
348   2021-04-01 19552.00       Wallonia  2015910.00    
349   2021-04-02  5938.00       Brussels  2021848.00    
350   2021-04-02 50740.00       Flanders  2072588.00    
351   2021-04-02   544.00     Ostbelgien  2073132.00    
352   2021-04-02 21248.00       Wallonia  2094380.00    
353   2021-04-03  1026.00       Brussels  2095406.00    
354   2021-04-03  2689.00       Flanders  2098095.00    
355   2021-04-03   540.00     Ostbelgien  2098635.00    
356   2021-04-03 16306.00       Wallonia  2114941.00    
357   2021-04-04    62.00       Flanders  2115003.00    
358   2021-04-04    11.00       Wallonia  2115014.00    
359   2021-04-05  1731.00       Brussels  2116745.00    
360   2021-04-05   243.00       Flanders  2116988.00    
361   2021-04-05     9.00     Ostbelgien  2116997.00    
362   2021-04-05 11307.00       Wallonia  2128304.00    
363   2021-04-06  7384.00       Brussels  2135688.00    
364   2021-04-06 13198.00       Flanders  2148886.00    
365   2021-04-06   688.00     Ostbelgien  2149574.00    
366   2021-04-06 21648.00       Wallonia  2171222.00    
367   2021-04-07  5191.00       Brussels  2176413.00    
368   2021-04-07 15288.00       Flanders  2191701.00    
369   2021-04-07   747.00     Ostbelgien  2192448.00    
370   2021-04-07 21099.00       Wallonia  2213547.00    
371   2021-04-08  6753.00       Brussels  2220300.00    
372   2021-04-08 82994.00       Flanders  2303294.00    
373   2021-04-08   621.00     Ostbelgien  2303915.00    
374   2021-04-08 22731.00       Wallonia  2326646.00    
375   2021-04-09  6915.00       Brussels  2333561.00    
376   2021-04-09 89754.00       Flanders  2423315.00    
377   2021-04-09   839.00     Ostbelgien  2424154.00    
378   2021-04-09 24335.00       Wallonia  2448489.00    
379   2021-04-10  4206.00       Brussels  2452695.00    
380   2021-04-10 40087.00       Flanders  2492782.00    
381   2021-04-10   871.00     Ostbelgien  2493653.00    
382   2021-04-10 16085.00       Wallonia  2509738.00    
383   2021-04-11   610.00       Brussels  2510348.00    
384   2021-04-11  3122.00       Flanders  2513470.00    
385   2021-04-11    54.00       Wallonia  2513524.00    
386   2021-04-12  6588.00       Brussels  2520112.00    
387   2021-04-12 15110.00       Flanders  2535222.00    
388   2021-04-12  7760.00       Wallonia  2542982.00    
389   2021-04-12   463.43     Ostbelgien  2543445.43    
390   2021-04-13  4796.27       Brussels  2548241.70    
391   2021-04-13 13007.39       Flanders  2561249.09    
392   2021-04-13   513.40     Ostbelgien  2561762.49    
393   2021-04-13  8869.54       Wallonia  2570632.03    
394   2021-04-14  5015.71       Brussels  2575647.74    
395   2021-04-14 14064.27       Flanders  2589712.02    
396   2021-04-14   541.34     Ostbelgien  2590253.36    
397   2021-04-14  9074.99       Wallonia  2599328.34    
398   2021-04-15  5189.58       Brussels  2604517.92    
399   2021-04-15 18023.43       Flanders  2622541.35    
400   2021-04-15   551.60     Ostbelgien  2623092.95    
401   2021-04-15 10198.62       Wallonia  2633291.57    
402   2021-04-16  5000.63       Brussels  2638292.20    
403   2021-04-16 16016.13       Flanders  2654308.34    
404   2021-04-16   565.22     Ostbelgien  2654873.55    
405   2021-04-16 10514.51       Wallonia  2665388.07    
406   2021-04-17  4343.10       Brussels  2669731.17    
407   2021-04-17  9731.34       Flanders  2679462.51    
408   2021-04-17   523.22     Ostbelgien  2679985.74    
409   2021-04-17  7165.00       Wallonia  2687150.74    
410   2021-04-18  3903.75       Brussels  2691054.49    
411   2021-04-18  8312.83       Flanders  2699367.32    
412   2021-04-18   517.76     Ostbelgien  2699885.09    
413   2021-04-18  5560.34       Wallonia  2705445.43    
414   2021-04-19  4861.29       Brussels  2710306.72    
415   2021-04-19 11211.15       Flanders  2721517.87    
416   2021-04-19   482.55     Ostbelgien  2722000.43    
417   2021-04-19  8526.34       Wallonia  2730526.77    
418   2021-04-20  4963.68       Brussels  2735490.45    
419   2021-04-20 13427.93       Flanders  2748918.38    
420   2021-04-20   532.52     Ostbelgien  2749450.90    
421   2021-04-20  9260.06       Wallonia  2758710.96    
422   2021-04-21  5183.11       Brussels  2763894.07    
423   2021-04-21 14484.82       Flanders  2778378.89    
424   2021-04-21   560.46     Ostbelgien  2778939.35    
425   2021-04-21  9465.50       Wallonia  2788404.85    
426   2021-04-22  5356.98       Brussels  2793761.84    
427   2021-04-22 18443.97       Flanders  2812205.81    
428   2021-04-22   570.73     Ostbelgien  2812776.53    
429   2021-04-22 10589.13       Wallonia  2823365.67    
430   2021-04-23  5168.04       Brussels  2828533.70    
431   2021-04-23 16436.68       Flanders  2844970.38    
432   2021-04-23   584.34     Ostbelgien  2845554.72    
433   2021-04-23 10905.03       Wallonia  2856459.75    
434   2021-04-24  4510.51       Brussels  2860970.26    
435   2021-04-24 10151.89       Flanders  2871122.14    
436   2021-04-24   542.35     Ostbelgien  2871664.49    
437   2021-04-24  7555.52       Wallonia  2879220.01    
438   2021-04-25  4071.15       Brussels  2883291.16    
439   2021-04-25  8733.38       Flanders  2892024.54    
440   2021-04-25   536.89     Ostbelgien  2892561.43    
441   2021-04-25  5950.86       Wallonia  2898512.29    
442   2021-04-26  5028.69       Brussels  2903540.98    
443   2021-04-26 11631.70       Flanders  2915172.68    
444   2021-04-26   501.68     Ostbelgien  2915674.35    
445   2021-04-26  8916.86       Wallonia  2924591.21    
446   2021-04-27  5131.08       Brussels  2929722.29    
447   2021-04-27 13848.47       Flanders  2943570.77    
448   2021-04-27   551.65     Ostbelgien  2944122.41    
449   2021-04-27  9650.57       Wallonia  2953772.99    
450   2021-04-28  5350.52       Brussels  2959123.50    
451   2021-04-28 14905.36       Flanders  2974028.86    
452   2021-04-28   579.58     Ostbelgien  2974608.45    
453   2021-04-28  9856.02       Wallonia  2984464.47    
454   2021-04-29  5524.39       Brussels  2989988.85    
455   2021-04-29 18864.52       Flanders  3008853.37    
456   2021-04-29   589.85     Ostbelgien  3009443.22    
457   2021-04-29 10979.65       Wallonia  3020422.87    
458   2021-04-30  5335.44       Brussels  3025758.31    
459   2021-04-30 16857.22       Flanders  3042615.53    
460   2021-04-30   603.46     Ostbelgien  3043218.99    
461   2021-04-30 11295.54       Wallonia  3054514.54    
462   2021-05-01  4285.73       Brussels  3058800.26    
463   2021-05-01 10244.92       Flanders  3069045.18    
464   2021-05-01   497.04     Ostbelgien  3069542.22    
465   2021-05-01  7026.59       Wallonia  3076568.81    
466   2021-05-02  3846.38       Brussels  3080415.19    
467   2021-05-02  8826.41       Flanders  3089241.59    
468   2021-05-02   491.58     Ostbelgien  3089733.18    
469   2021-05-02  5421.93       Wallonia  3095155.11    
470   2021-05-03  4803.92       Brussels  3099959.02    
471   2021-05-03 11724.72       Flanders  3111683.75    
472   2021-05-03   456.37     Ostbelgien  3112140.12    
473   2021-05-03  8387.93       Wallonia  3120528.05    
474   2021-05-04  4906.30       Brussels  3125434.35    
475   2021-05-04 13941.50       Flanders  3139375.86    
476   2021-05-04   506.34     Ostbelgien  3139882.20    
477   2021-05-04  9121.65       Wallonia  3149003.85    
478   2021-05-05  5125.74       Brussels  3154129.58    
479   2021-05-05 14998.39       Flanders  3169127.97    
480   2021-05-05   534.28     Ostbelgien  3169662.25    
481   2021-05-05  9327.09       Wallonia  3178989.34    
482   2021-05-06  5299.61       Brussels  3184288.95    
483   2021-05-06 18957.54       Flanders  3203246.50    
484   2021-05-06   544.54     Ostbelgien  3203791.04    
485   2021-05-06 10450.72       Wallonia  3214241.76    
486   2021-05-07  5110.66       Brussels  3219352.42    
487   2021-05-07 16950.25       Flanders  3236302.67    
488   2021-05-07   558.16     Ostbelgien  3236860.83    
489   2021-05-07 10766.62       Wallonia  3247627.45    
490   2021-05-08  4453.13       Brussels  3252080.58    
491   2021-05-08 10665.46       Flanders  3262746.04    
492   2021-05-08   516.16     Ostbelgien  3263262.20    
493   2021-05-08  7417.11       Wallonia  3270679.31    
494   2021-05-09  4013.78       Brussels  3274693.09    
495   2021-05-09  9246.95       Flanders  3283940.04    
496   2021-05-09   510.71     Ostbelgien  3284450.74    
497   2021-05-09  5812.45       Wallonia  3290263.19    
498   2021-05-10  4971.32       Brussels  3295234.51    
499   2021-05-10 12145.27       Flanders  3307379.78    
500   2021-05-10   475.50     Ostbelgien  3307855.28    
501   2021-05-10  8778.45       Wallonia  3316633.72    
502   2021-05-11  5073.70       Brussels  3321707.43    
503   2021-05-11 14362.05       Flanders  3336069.47    
504   2021-05-11   525.47     Ostbelgien  3336594.94    
505   2021-05-11  9512.16       Wallonia  3346107.10    
506   2021-05-12  5293.14       Brussels  3351400.24    
507   2021-05-12 15418.93       Flanders  3366819.18    
508   2021-05-12   553.40     Ostbelgien  3367372.58    
509   2021-05-12  9717.61       Wallonia  3377090.19    
510   2021-05-13  5467.01       Brussels  3382557.20    
511   2021-05-13 19378.09       Flanders  3401935.29    
512   2021-05-13   563.67     Ostbelgien  3402498.95    
513   2021-05-13 10841.24       Wallonia  3413340.19    
514   2021-05-14  5278.07       Brussels  3418618.26    
515   2021-05-14 17370.79       Flanders  3435989.05    
516   2021-05-14   577.28     Ostbelgien  3436566.33    
517   2021-05-14 11157.13       Wallonia  3447723.46    
518   2021-05-15  4620.54       Brussels  3452344.00    
519   2021-05-15 11086.00       Flanders  3463430.00    
520   2021-05-15   535.29     Ostbelgien  3463965.29    
521   2021-05-15  7807.62       Wallonia  3471772.91    
522   2021-05-16  4181.18       Brussels  3475954.09    
523   2021-05-16  9667.49       Flanders  3485621.59    
524   2021-05-16   529.83     Ostbelgien  3486151.42    
525   2021-05-16  6202.96       Wallonia  3492354.38    
526   2021-05-17  5138.72       Brussels  3497493.10    
527   2021-05-17 12565.81       Flanders  3510058.91    
528   2021-05-17   494.62     Ostbelgien  3510553.53    
529   2021-05-17  9168.97       Wallonia  3519722.50    
530   2021-05-18  5241.11       Brussels  3524963.61    
531   2021-05-18 14782.59       Flanders  3539746.20    
532   2021-05-18   544.59     Ostbelgien  3540290.78    
533   2021-05-18  9902.68       Wallonia  3550193.46    
534   2021-05-19  5460.55       Brussels  3555654.01    
535   2021-05-19 15839.48       Flanders  3571493.48    
